CAMMENU_0EV,0EV
GUIDE_CHANGEFOCUS,Tukar kdudukn fokus dgn sentuh
GUIDE_CHOOSEFOCUS,Pilih kedudukn fokus dgn sentuh
GUIDE_DEMO_BACKLIGHT,Lampu belakang dikesan
GUIDE_DEMO_BACKLIGHTPORTRAIT,Lampu belakang & manusia dikesan
GUIDE_DEMO_LANDSCAPE,Landskap dikesan
GUIDE_DEMO_MACRO,Subjek yang sangat rapat dikesan
GUIDE_DEMO_PORTRAIT,Manusia dikesan
GUIDE_DEMO_TRIPOD,Samar-samar dan Tripod dikesan
GUIDE_DEMO_TWILIGHT,Samar-samar dikesan
GUIDE_DEMO_TWILIGHTPORTRAIT,Samar-samar & manusia dikesan
GUIDE_EFFECTLEVEL,Pilih tahap kesan
GUIDE_EXIT_TOUCH,Keluar apabila LCD disentuh
GUIDE_LIGHTBEAM_LEVEL,Pilih aras alur lampu
GUIDE_RANGE,Pilih jarak kesan
GUIDE_RESIZE,Pensaizan semula selesai
GUIDE_RETOUCH_COMPLETE,Perapian selesai
GUIDE_RETRO_LIGHT,Pilih jarak kecerahan
GUIDE_ROTATEIMG,Sentuh imej untuk diputar
GUIDE_SAVESIZE,Pilih saiz untuk disimpan
GUIDE_SELECTFACE,Pilih muka dengan menyentuh
GUIDE_SELECTFAV,Pilih folder Kegemaran
GUIDE_SMILEDEMO_START,Pilih ikon senyum untuk mula
GUIDE_SMILESHUTTER_EXIT,Pilih ikon senyum untuk keluar
GUIDE_STARTIMG,Sentuh imej mula paparan slaid
GUIDE_TOUCHFAV,Sentuh folder Kegemaran
GUIDE_TOUCHIMG,Sentuh imej
GUIDE_ZOOMIN_TOUCH,Sentuh tempat untuk zum masuk
GUIDE_ZOOMIN_TOUCHED,Zum masuk pd kedudukn dsentuh
HOME,HOME
HOME_CAM,Ambil Gambar
HOME_CAM_GUIDE2,Ambil foto atau wayang
HOME_CAM_GUIDE2_2,gambar
HOME_COMMUNICATION,Komunikasi
HOME_ETC_BGMTOOL,Alat Muzik
HOME_ETC_BGMTOOL_GUIDE2,Urus muzik pertunjukan slaid
HOME_ETC_BGMTOOL_GUIDE2_2,
HOME_ETC_PRINT_GUIDE2,Cetak imej
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Mengurus Memori
HOME_MEMORY_GUIDE2,Mengurus media rakaman
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Alatan Memori Dalaman
HOME_MEMORY_MEMORYSTICKTOOL,Alat Memory Stick
HOME_MEMORY_MEMORYTOOL,Alat Memory
HOME_NETWORK,Rangkaian
HOME_NETWORK_GUIDE,Hubung ke rangkaian
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Lihat Imej
HOME_PLAY1,Lihat Imej 1
HOME_PLAY2,Lihat Imej 2
HOME_PLAY_INDEX_GUIDE2,Papar berbilang imej
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Lihat imej individu
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Main balik auto dengan
HOME_PLAY_SLIDESHOW_GUIDE2_2,muzik dan kesan
HOME_PRINT,Cetak
HOME_SCENESELECTION,Pemilihan Adegan
HOME_SCRAPBOOK,Buku Skrap
HOME_SCRAPBOOK_GUIDE,Buat Buku Skrap
HOME_SCRAPBOOK_GUIDE_2,secara automatik
HOME_SETTINGS,Seting
HOME_SET_CAM,Seting Ambl Gmbar
HOME_SET_CAM_GUIDE2,Melaras seting ambil gambar
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,Seting Jam
HOME_SET_CLOCK_GUIDE2,Melaras tarikh dan masa
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Seting Utama
HOME_SET_MAIN_GUIDE2,Melaras seting utama
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Pertunjukan Slaid
HOME_VIEW_DATE,PndanganTarikh
HOME_VIEW_DATE_GUIDE2,Paparkan imej mengikut
HOME_VIEW_DATE_GUIDE2_2,tarikh yang diambil
HOME_VIEW_EVENT,Pandangan Acara
HOME_VIEW_EVENT_GUIDE,Susun imej secara automatik
HOME_VIEW_EVENT_GUIDE_2,ikut kumpulan utk dipaparkan
HOME_VIEW_FAV,Kegemaran
HOME_VIEW_FAV_GUIDE2,Paparkan imej dalam
HOME_VIEW_FAV_GUIDE2_2,Kegemaran
HOME_VIEW_FOLDER,PndanganFolder
HOME_VIEW_FOLDER_GUIDE2,Paparkan imej dalam folder
HOME_VIEW_FOLDER_GUIDE2_2,DCF
KEY_FLASH_AUTO_GUIDE,Auto denyar
KEY_FLASH_AUTO_GUIDE_2,Denyar secara automatik
KEY_FLASH_OFF,Denyar Dipadamkan
KEY_FLASH_OFF_GUIDE,Denyar Dipadamkan
KEY_FLASH_OFF_GUIDE_2,Tidak ada denyar
KEY_FLASH_ON,Denyar dihidupkan
KEY_FLASH_ON_GUIDE,Denyar dihidupkan
KEY_FLASH_ON_GUIDE_2,Sentiasa guna denyar
KEY_FLASH_SYNCHRO_GUIDE,Sentiasa  terangkan subjek &
KEY_FLASH_SYNCHRO_GUIDE_2,latar belakang jarak jauh
KEY_MACRO_AUTO_GUIDE,Fokus automatik dari rapat
KEY_MACRO_AUTO_GUIDE_2,hingga infiniti
KEY_MACRO_NEAR,Makro Dihidupkan
KEY_MACRO_NEAR_GUIDE,Fokus dengan keutamaan pd
KEY_MACRO_NEAR_GUIDE_2,subjek paling rapat
KEY_MAGNIFY_ON,Fokus rapat dibolehkan
KEY_MAGNIFY_ON_GUIDE,Fokus rapat dibolehkan
KEY_MAGNIFY_ON_GUIDE_2,Untuk rapat ekstrem
KEY_SELFTIMER_10_GUIDE,Ambil gambar 10 saat slepas
KEY_SELFTIMER_10_GUIDE_2,butang pengatup ditekan
KEY_SELFTIMER_2_GUIDE,Ambil gambar 2 saat slepas
KEY_SELFTIMER_2_GUIDE_2,butang pengatup ditekan
KEY_SELFTIMER_OFF_GUIDE,Pemasa Kendiri Dipadamkan
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Mengakses…
MSG_AVI_MAKING,Mencipta fail pengurusan
MSG_CAPTURING,Mengambil gambar…
MSG_CLOSEEYE_DETECT,Mata tertutup dikesan
MSG_CONFIRM_UPDATE,Pilih OK untuk mengemas kini
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Menyambung…
MSG_CONNECTING_MASSSTORAGE,Menyambung ke Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Menyambung ke Rangkaian…
MSG_CONNECTING_PICTBRIDGE,Menyambung ke
MSG_CONNECTING_PICTBRIDGE_2,peranti PictBridge…
MSG_CONNECTING_PTPMTP,Menyambung ke
MSG_CONNECTING_PTPMTP_2,PTP/MTP…
MSG_CONNECT_PC,Sambung ke PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Menyambung ke peranti PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Semua data dalam memori dalaman
MSG_COPYING,Menyalin…
MSG_COPYING_2,
MSG_COPY_2,akan disalin
MSG_CREATING_RECFOLDER,Membuat folder RAKAM
MSG_CURRENTVERSION,Versi Semasa
MSG_ENTRY_OVER,Bilangan imej maksimum imej
MSG_ENTRY_OVER_2,telah melebihi
MSG_EXITTING_NETWORK,Menutup Rangkaian…
MSG_FORMATTING_BGM,Memformat Muzik…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Memformat memori dalaman…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Memformat Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Semua fail muzik akan dipadam
MSG_FORMAT_BGM_2,
MSG_FORMAT_INTERNALMEMORY,Semua data dalam memori dalaman
MSG_FORMAT_INTERNALMEMORY_2,akan dipadam
MSG_FORMAT_MS,Semua data pada Memory Stick
MSG_FORMAT_MS_2,akan dipadam
MSG_FORWARDING,Memindah data…
MSG_HOUSING,Operasi ditukar
MSG_INITIALIZE_ALLSETTINGS,Memula semua seting
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Versi Baru
MSG_NOTTURNOFF,Jangan padamkan kuasa
MSG_PASSLOCK_PASS_CANCEL,Seting kata laluan telah
MSG_PASSLOCK_PASS_CANCEL_2,dibatalkan
MSG_PASSLOCK_PASS_RESET,Kata laluan telah diset semula
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Mod Set Semula Kata Laluan
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Kata laluan telah diset
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Mencetak…
MSG_PROCESSING,Memproses…
MSG_RECORDING,Merakam…
MSG_RECORD_MS,Merakam ke Memory Stick
MSG_RECOVER,Dapat balik data
MSG_RECOVERINGFILE,Mendapatkan balik fail
MSG_RECOVERINGFILE_2,pengurusan imej…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Lihat "Arahan mengemas kini
MSG_SEE_SOFTWAREUPDATE_INST_2,Perisian"
MSG_SMILEDEMO_GUIDE,Senyuman ditangkap dgn auto
MSG_SMILEDEMO_PROCESSING,Demo Pengatup Senyum
MSG_SMILESHUTTER_PROCESSING,Mengesan Senyum
MSG_SMILE_END1,Bilangan foto
MSG_SOFTWAREUPDATE,Kemas Kini Perisian
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Memulakan Rangkaian…
MSG_START_BROWSER,Memulakan Pelayar Web…
MSG_TOUCH_X_CENTER,Sentuh bahagian tengah tanda "×"
MSG_TVOUT,Output TV dalam pelaksanaan…
MSG_USBMENU,Hidupkan [MENU]
PASSLOCK_PASS_CLEAR,Masukkan Kod Set Semula
PASSLOCK_PASS_INPUT,Masukkan Kata Laluan
PASSLOCK_PASS_REINPUT,Masukkn semula k/laluan
PASSLOCK_PASS_SET,Tetapkan Kata Laluan
PBMENU_ALBUM_GUIDE,Kembali ke Album
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Latar belakang
PBMENU_BLOG_GUIDE,Kecilkan saiz imej & simpan
PBMENU_BLOG_GUIDE_2,sebagai imej baru
PBMENU_DATEALL,Semua Imej dlm Julat Tarikh
PBMENU_DATEALL_CLEAR,KeluarSmua dlm JulatTarikh
PBMENU_DATEALL_ENTRY,TmbahSmua dlm JulatTarikh
PBMENU_DATEALL_SET,Ttpkn Smua dlm JulatTarikh
PBMENU_DATELIST,Senarai Tarikh
PBMENU_DATELIST_GUIDE,Pilih tarikh untuk dilihat.
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Padam
PBMENU_DELETE_ALL_GUIDE,Padam semua imej
PBMENU_DELETE_ALL_GUIDE_2,dalam folder ini
PBMENU_DELETE_DATEALL_GUIDE,Padamkan semua imej dalam
PBMENU_DELETE_DATEALL_GUIDE_2,julat tarikh ini
PBMENU_DELETE_EVENTALL_GUIDE,Padamkan semua imej dalam
PBMENU_DELETE_EVENTALL_GUIDE_2,acara ini
PBMENU_DELETE_SELECT_GUIDE,Padam imej berbilang yang
PBMENU_DELETE_SELECT_GUIDE_2,dipilih
PBMENU_DELETE_SINGLE_GUIDE,Padam imej
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Kosong tanda arahan cetak
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,utk semua imej dalam folder
PBMENU_DPOF_ALL_SET_GUIDE,Tndkan arhan cetak untuk
PBMENU_DPOF_ALL_SET_GUIDE_2,semua imej dalam folder
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Ksong tanda arahan cetak pd
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,smua imej dlm julat tarikh ini
PBMENU_DPOF_DATEALL_SET_GUIDE,Tambah arahan cetak untuk
PBMENU_DPOF_DATEALL_SET_GUIDE_2,smua imej dlm julat tarikh ini
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Kosong tanda arahan cetak
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,pd semua imej dlm acara ini
PBMENU_DPOF_EVENTALL_SET_GUIDE,Tambah arahan cetak untuk
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,semua imej dalam acara ini
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Ksong tanda arahan cetak pd
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,semua imej dlm kump ini
PBMENU_DPOF_FAVALL_SET_GUIDE,Tamb tanda arahan cetak pd
PBMENU_DPOF_FAVALL_SET_GUIDE_2,semua imej dlm kump ini
PBMENU_DPOF_SELECT_GUIDE,Hdp/Mati tanda arahan cetak
PBMENU_DPOF_SELECT_GUIDE_2,pada imej dipilih berbilang
PBMENU_DPOF_SINGLE_GUIDE,Hdp/Mati tanda arahan cetak
PBMENU_DPOF_SINGLE_GUIDE_2,pada imej dipilih
PBMENU_EDIT,Perapi
PBMENU_EDIT_BLOG_EMAIL,Blog / Emel
PBMENU_EDIT_BW,Separuh warna
PBMENU_EDIT_BW_GUIDE,Persekitaran tempat yang
PBMENU_EDIT_BW_GUIDE_2,dipilih dimonokromkan
PBMENU_EDIT_CROSS,Penuras Silang
PBMENU_EDIT_CROSS_GUIDE,Tambah kesan pecahan
PBMENU_EDIT_CROSS_GUIDE_2,ke titik terang pada imej
PBMENU_EDIT_FISHEYE,Kanta Mata Ikan
PBMENU_EDIT_FISHEYE_GUIDE,Guna kesan mata ikan
PBMENU_EDIT_FISHEYE_GUIDE_2,di sekitar tempat dipilih
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Kabur Jejarian
PBMENU_EDIT_RADIATION_GUIDE,Guna kabur jejarian di sekitar
PBMENU_EDIT_RADIATION_GUIDE_2,tempat imej yang dipilih
PBMENU_EDIT_REDEYE,Pembetulan Mata Merah
PBMENU_EDIT_REDEYE_GUIDE,Menghilangkan mata merah
PBMENU_EDIT_REDEYE_GUIDE_2,yang disebabkan oleh denyar
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Kabur dan malapkan pinggir
PBMENU_EDIT_RETRO2_GUIDE_2,utk kesan nostalgia
PBMENU_EDIT_SHARPFOUCS,Penopengan tidak tajam
PBMENU_EDIT_SHARPFOUCS_GUIDE,Menajamkan imej sekeliling
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,tempat yang dipilih
PBMENU_EDIT_SMILE,Senyum
PBMENU_EDIT_SMILE_GUIDE,Ubahsuai muka orang untuk
PBMENU_EDIT_SMILE_GUIDE_2,dilihat sebagai senyuman
PBMENU_EDIT_SOFTFOUCS,Fokus Lembut
PBMENU_EDIT_SOFTFOUCS_GUIDE,Mengaburkan periferi
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,di sekitar tempat yang dipilih
PBMENU_EDIT_TRIMMING,Perapian
PBMENU_EDIT_TRIMMING_GUIDE,Pangkas imej untuk buang
PBMENU_EDIT_TRIMMING_GUIDE_2,bahagian tidak dikehendaki
PBMENU_EVENTALL,Semua dalam Acara
PBMENU_EVENTALL_CLEAR,Keluarkn smua imej di sini
PBMENU_EVENTALL_ENTRY,Tambah Semua dalam Acara
PBMENU_EVENTALL_SET,Tetap smua imej di sini
PBMENU_EVENTLIST,Senarai Acara
PBMENU_EVENTLIST_GUIDE,Pilih acara untuk dilihat
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,Kegemaran
PBMENU_FAV1,Kegemaran 1
PBMENU_FAV2,Kegemaran 2
PBMENU_FAV3,Kegemaran 3
PBMENU_FAV4,Kegemaran 4
PBMENU_FAV5,Kegemaran 5
PBMENU_FAV6,Kegemaran 6
PBMENU_FAVALL,Semua Dalam Kegemaran
PBMENU_FAVALL_CLEAR,Kluar Smua dlm Kegemaran
PBMENU_FAVALL_ENTRY,TmbahSmuaDlm Kegemaran
PBMENU_FAVALL_SET,Tetap Semua dlm kump ini
PBMENU_FAV_ALL_CLEAR_GUIDE,Keluarkan semua imej drpd
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Kegemaran
PBMENU_FAV_CLEAR,Padam Kegemaran
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Keluarkan semua imej dalam
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,julat tarikh ini dr Kegemaran
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Keluarkan semua imej dalam
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,acara ini dari Kegemaran
PBMENU_FAV_ENTRY,Tambah ke Kegemaran
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Tambah smua imej dlm julat
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,tarikh ini kepada Kegemaran
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Tambah semua imej dalam
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,acara ini ke Kegemaran
PBMENU_FAV_SELECT_GUIDE,Tambah/Padam imej dipilih
PBMENU_FAV_SELECT_GUIDE_2,ke/daripada Kegemaran
PBMENU_FAV_SET,Tambah/Padam Kegemaran
PBMENU_FAV_SINGLE_GUIDE,Tambah/Padam imej ini
PBMENU_FAV_SINGLE_GUIDE_2,ke/daripada Kegemaran
PBMENU_FOLDERALL,SmuaDlmFld
PBMENU_FOLDERALL_CLEAR,Keluar Semua dlm Folder ini
PBMENU_FOLDERALL_ENTRY,Tambah Semua dlm Folder
PBMENU_FOLDERALL_SET,Tetap Semua dlm Folder ini
PBMENU_FOLDERJUMP,Pilih Folder
PBMENU_FRAME,Bingkai
PBMENU_HDTV_GUIDE,Pangkas imej ke saiz 16 : 9
PBMENU_HDTV_GUIDE_2,dan simpan sbg imej baru
PBMENU_IMAGESAVE,Simpan Sebagai imej
PBMENU_MULTIPLEIMAGES,Imej berbilang
PBMENU_MULTIPLEPAGESAVE,Pilih muka surat dan simpan
PBMENU_MULTIRESIZE,Saiz semula berbilang
PBMENU_PAGESAVE,Simpan muka surat ini
PBMENU_PAINT,Lukis
PBMENU_PAINT_GUIDE,Tambah lukis, tera atau
PBMENU_PAINT_GUIDE_2,bingkai ke imej
PBMENU_PBFOLDER_GUIDE,Pilih folder untuk main balik
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,Cetak semua imej imej dlm
PBMENU_PRINT_ALL_GUIDE_2,folder
PBMENU_PRINT_DATEALL_GUIDE,Cetak semua imej
PBMENU_PRINT_DATEALL_GUIDE_2,dalam julat tarikh ini
PBMENU_PRINT_EVENTALL_GUIDE,Cetak semua imej
PBMENU_PRINT_EVENTALL_GUIDE_2,dalam acara ini
PBMENU_PRINT_FAVALL_GUIDE,Cetak semua imej dalam
PBMENU_PRINT_FAVALL_GUIDE_2,kumpulan Kegemaran ini
PBMENU_PRINT_SELECT_GUIDE,Cetak imej berbilang yang
PBMENU_PRINT_SELECT_GUIDE_2,dipilih
PBMENU_PRINT_SINGLE_GUIDE,Cetak imej
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Melindung
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Padamkan perlindungan imej
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,untuk semua imej dlm folder
PBMENU_PROTECT_ALL_SET_GUIDE,Hidupkan perlindungan imej
PBMENU_PROTECT_ALL_SET_GUIDE_2,untuk semua imej dlm folder
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Padamkan perlindungan utk
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,smua imej dlm julat tarikh ini
PBMENU_PROTECT_DATEALL_SET_GUIDE,Hidpkn perlindungan untuk
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,smua imej dlm julat tarikh ini
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Padamkn perlindungan untuk
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,semua imej dalam acara ini
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Hidupkan perlindungan untuk
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,semua imej dalam acara ini
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Padamkn perlindungan untuk
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,semua imej dlm kumpulan ini
PBMENU_PROTECT_FAVALL_SET_GUIDE,Hidpkn perlindungan untuk
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,semua imej dlm kumpulan ini
PBMENU_PROTECT_SELECT_GUIDE,Hidup/pdm pelindungan utk
PBMENU_PROTECT_SELECT_GUIDE_2,imej berbilang yang dipilih
PBMENU_PROTECT_SINGLE_GUIDE,Hidupkan/padamkan
PBMENU_PROTECT_SINGLE_GUIDE_2,perlindungan imej yg dipilih
PBMENU_REFINE,Tapis mengikut Muka
PBMENU_REFINE_BABY,Bayi
PBMENU_REFINE_BABY_GUIDE,Cari dan papar imej
PBMENU_REFINE_BABY_GUIDE_2,dengan bayi
PBMENU_REFINE_CHILD,Kanak-kanak
PBMENU_REFINE_CHILD_GUIDE,Cari dan papar imej
PBMENU_REFINE_CHILD_GUIDE_2,dengan muka kanak-kanak
PBMENU_REFINE_CLEAR_GUIDE,Paparkan semua imej
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Semua orang
PBMENU_REFINE_FACE_GUIDE,Cari dan papar imej
PBMENU_REFINE_FACE_GUIDE_2,dengan muka orang
PBMENU_REFINE_SMILE,Senyum
PBMENU_REFINE_SMILE_GUIDE,Cari dan papar imej dgn
PBMENU_REFINE_SMILE_GUIDE_2,muka org yg tersenyum
PBMENU_ROTATE,Putar
PBMENU_ROTATE_GUIDE,Putar imej
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,SimpnSmua M/S dlmBukuSkrp
PBMENU_SCRAPBOOKALL_GUIDE,Simpan semua muka surat
PBMENU_SCRAPBOOKALL_GUIDE_2,Buku Skrap sebagai imej
PBMENU_SHARE_CLEAR,Padam Tanda Kongsi
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Keluarkan semua imej dalam
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,julat tarikh ini dri TndaKongsi
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Keluarkan semua imej dalam
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,acara ini dari Tanda Kongsi
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Keluarkan semua imej dalam
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,kumpulan ini dri TandaKongsi
PBMENU_SHARE_ENTRY,Tambah ke Tanda Kongsi
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Tambah semua imej dalam
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,julat tarikh ini ke TndaKongsi
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Tambah semua imej dalam
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,acara ini ke Tanda Kongsi
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Tambah semua imej dalam
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,kumpulan ini ke TandaKongsi
PBMENU_SHARE_SELECT_GUIDE,Tambah/Padam imej dipilih
PBMENU_SHARE_SELECT_GUIDE_2,ke/daripada Tanda Kongsi
PBMENU_SHARE_SET,Tambah/PadamTndaKongsi
PBMENU_SHARE_SINGLE_GUIDE,Tambah/Padam imej ini
PBMENU_SHARE_SINGLE_GUIDE_2,ke/drpd Tanda Kongsi
PBMENU_SLIDESHOW_GUIDE,Auto main balik dengan
PBMENU_SLIDESHOW_GUIDE_2,muzik dan efek
PBMENU_THISIMAGE,Imej Ini
PBMENU_THISPAGE_GUIDE,Simpan imej muka surat
PBMENU_THISPAGE_GUIDE_2,Buku Skrap ini
PBMENU_VIEWSELECT,Mod Pandangan
PBMENU_VOLUMESETTINGS,Seting Kekuatan
PBMENU_VOLUME_GUIDE,Laras kekuatan dalam
PBMENU_VOLUME_GUIDE_2,PparSlaid/MainBalikWayang
PBMENU_WIDEZOOM,Paparan Zum Lebar
PBMENU_WSCREEN_GUIDE,Pangkas imej ke saiz 16 : 9
PBMENU_WSCREEN_GUIDE_2,dan papar
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1-imej/Smpdan
PRINTMENU_1PICNOBORDER,1/TiadaSmpdn
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2-imej
PRINTMENU_3PICS,3 imej
PRINTMENU_4PICS,4 imej
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8 imej
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Tarikh
PRINTMENU_DATE_A,Date
PRINTMENU_DAYANDTIME,Tarikh&Masa
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Saiz Luas
PRINTMENU_INDEX,Indeks
PRINTMENU_INDEXPRINT,Cetakan Indeks
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Surat
PRINTMENU_PICTUREINPAPER,Reka letak
PRINTMENU_QUANTITY,Kuantiti
PRINTMENU_SIZE,Saiz
SAVE,Simpan
SETUP_AFILLUMINATOR,Cahaya AF
SETUP_AFILLUMINATOR_GUIDE2,TmbhCahayaUtkFokus Kurang
SETUP_AFILLUMINATOR_GUIDE2_2,Cahaya
SETUP_AFMODE,Mod AF
SETUP_AFMODE_GUIDE2,Seting Auto fokus
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Auto Semak
SETUP_AUTOREVIEW_GUIDE2,Semak imej 2 saat selepas ambil
SETUP_AUTOREVIEW_GUIDE2_2,gmbr
SETUP_BEEP,Bip
SETUP_BEEP_GUIDE2,Seting Bip
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Ubah muzik pertunjukan slaid
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Padam semua muzik pertunjukan
SETUP_BGMTOOL_FORMAT_GUIDE2_2,slaid
SETUP_BGM_DOWNLOAD,Muat Turun Muzik
SETUP_BGM_FORMAT,Format Muzik
SETUP_CALIBRATION,Penentukuran
SETUP_CAM1,Seting Ambil Gambar 1
SETUP_CAM2,Seting Ambil Gambar 2
SETUP_CHANGERECFOLDER,UbahFldeRAKM
SETUP_CLOCK_GUIDE2,Melaras tarikh dan masa
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Seting output komponen
SETUP_COMPONENT_GUIDE2_2,
SETUP_CONTROLGUIDE,Panduan Mengawal
SETUP_CONTROLGUIDE_GUIDE,Seting panduan mengawal
SETUP_CONVERSION_GUIDE2,Pilih lensa pertukaran
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Salin
SETUP_CREATERECFOLDER,Buat Folder RAKAM
SETUP_DEMOMODE,Mod Demo
SETUP_DEMOMODE_GUIDE,Tetapkan ke HIDUP utk mod
SETUP_DEMOMODE_GUIDE_2,demo
SETUP_DIGITALZOOM,Zum Digital
