CAMMENU_0EV,0EV
GUIDE_SELECTFACE,Dotykem vyberte obličej
GUIDE_SELECTFAV,Vyberte složku Oblíbené
GUIDE_SMILEDEMO_START,Začít výběrem ikony úsměvu
GUIDE_SMILESHUTTER_EXIT,Ukončit výběrem ikony úsměvu
GUIDE_STARTIMG,Dotyk snímku začne prezentaci
GUIDE_TOUCHFAV,Dotkněte se složky Oblíbené
GUIDE_TOUCHIMG,Dotkněte se snímku
GUIDE_ZOOMIN_TOUCH,Dotkněte se bodu pro přiblížení
GUIDE_ZOOMIN_TOUCHED,Zvětší obraz v daném bodě
HOME,HOME
HOME_CAM,Snímání
HOME_CAM_GUIDE2,Snímání fotografií nebo
HOME_CAM_GUIDE2_2,videoklipů
HOME_COMMUNICATION,Komunikace
HOME_ETC_BGMTOOL,Hudební nástroj
HOME_ETC_BGMTOOL_GUIDE2,Ovládání prezentace
HOME_ETC_BGMTOOL_GUIDE2_2,s hudbou
HOME_ETC_PRINT_GUIDE2,Tisk snímků
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Správa paměti
HOME_MEMORY_GUIDE2,Ovládání nahrávacích medií
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Nástroj vnitřní paměti
HOME_MEMORY_MEMORYSTICKTOOL,Nástroj Memory Stick
HOME_MEMORY_MEMORYTOOL,Paměťový nástroj
HOME_NETWORK,Síť
HOME_NETWORK_GUIDE,Připojit k síti
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Prohlížení snímků
HOME_PLAY1,Prohlížení snímků 1
HOME_PLAY2,Prohlížení snímků 2
HOME_PLAY_INDEX_GUIDE2,Zobrazit více snímků
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Prohlížení jednotlivého
HOME_PLAY_NORMAL_GUIDE2_2,snímku
HOME_PLAY_SLIDESHOW_GUIDE2,Auto přehrávání
HOME_PLAY_SLIDESHOW_GUIDE2_2,s hudbou a efekty
HOME_PRINT,Tisk
HOME_SCENESELECTION,Volba scény
HOME_SCRAPBOOK,Sešit
HOME_SCRAPBOOK_GUIDE,Automaticky vytvořit Sešit
HOME_SCRAPBOOK_GUIDE_2,
HOME_SETTINGS,Nastav.
HOME_SET_CAM,Nastavení pro záběr
HOME_SET_CAM_GUIDE2,Upravit nastavení snímání
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,Nastavení hodin
HOME_SET_CLOCK_GUIDE2,Upravit datum a čas
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Hlavní nastavení
HOME_SET_MAIN_GUIDE2,Upravení hlavních nastavení
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Prezentace
HOME_VIEW_DATE,Přehled dat
HOME_VIEW_DATE_GUIDE2,Zobrazí snímky podle
HOME_VIEW_DATE_GUIDE2_2,data pořízení
HOME_VIEW_EVENT,Přehled událostí
HOME_VIEW_EVENT_GUIDE,Automaticky třídit snímky
HOME_VIEW_EVENT_GUIDE_2,do skupin pro zobrazení
HOME_VIEW_FAV,Oblíbené
HOME_VIEW_FAV_GUIDE2,Zobrazí snímky
HOME_VIEW_FAV_GUIDE2_2,v Oblíbených
HOME_VIEW_FOLDER,Přehled složek
HOME_VIEW_FOLDER_GUIDE2,Zobrazí snímky
HOME_VIEW_FOLDER_GUIDE2_2,ve složce DCF
KEY_FLASH_AUTO_GUIDE,Automatický blesk
KEY_FLASH_AUTO_GUIDE_2,Bleskne automaticky
KEY_FLASH_OFF,Blesk vypnut
KEY_FLASH_OFF_GUIDE,Blesk vypnut
KEY_FLASH_OFF_GUIDE_2,Bez blesku
KEY_FLASH_ON,Blesk zapnut
KEY_FLASH_ON_GUIDE,Blesk zapnut
KEY_FLASH_ON_GUIDE_2,Vždy použít blesk
KEY_FLASH_SYNCHRO_GUIDE,Objekty a vzdálené pozadí
KEY_FLASH_SYNCHRO_GUIDE_2,budou jasné
KEY_MACRO_AUTO_GUIDE,Auto ostření od blízkých
KEY_MACRO_AUTO_GUIDE_2,objektů až po nekonečno
KEY_MACRO_NEAR,Makro zapnuto
KEY_MACRO_NEAR_GUIDE,Primárně ostří na
KEY_MACRO_NEAR_GUIDE_2,velmi blízké objekty
KEY_MAGNIFY_ON,Lze ostřit na blízké objekty
KEY_MAGNIFY_ON_GUIDE,Lze ostřit na blízké objekty
KEY_MAGNIFY_ON_GUIDE_2,Pro extrémně blízké objekty
KEY_SELFTIMER_10_GUIDE,Snímání za 10 vteřin
KEY_SELFTIMER_10_GUIDE_2,po stisknutí spouště
KEY_SELFTIMER_2_GUIDE,Snímání za 2 vteřiny
KEY_SELFTIMER_2_GUIDE_2,po stisknutí spouště
KEY_SELFTIMER_OFF_GUIDE,Vypnuta samospoušť
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Přístup…
MSG_AVI_MAKING,Probíhá vytváření nového
MSG_CAPTURING,Snímání…
MSG_CLOSEEYE_DETECT,Detekovány zavřené oči
MSG_CONFIRM_UPDATE,Pro aktualizaci zvolte OK
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Připojení…
MSG_CONNECTING_MASSSTORAGE,Připojování k Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Připojování k síti…
MSG_CONNECTING_PICTBRIDGE,Připojování k zařízení PictBridge…
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Připojení k
MSG_CONNECTING_PTPMTP_2,PTP/MTP. . .
MSG_CONNECT_PC,Připojit k PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Připojit k zařízení PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Data ve vnitřní paměti
MSG_COPYING,Kopírování…
MSG_COPYING_2,
MSG_COPY_2,budou zkopírována
MSG_CREATING_RECFOLDER,Tvorba nahr. složky
MSG_CURRENTVERSION,Aktuál. verze
MSG_ENTRY_OVER,Byl překročen maximální
MSG_ENTRY_OVER_2,počet snímků
MSG_EXITTING_NETWORK,Odhlašování ze sítě…
MSG_FORMATTING_BGM,Formátování hudby…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formátování vnitřní paměti…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formátování Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Všechny hudební soubory
MSG_FORMAT_BGM_2,budou vymazány
MSG_FORMAT_INTERNALMEMORY,Data ve vnitřní paměti
MSG_FORMAT_INTERNALMEMORY_2,budou vymazána
MSG_FORMAT_MS,Data na Memory Stick budou
MSG_FORMAT_MS_2,vymazána
MSG_FORWARDING,Přenášení dat. . .
MSG_HOUSING,Činnost je změněna
MSG_INITIALIZE_ALLSETTINGS,Inicializace všech nastavení
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Nová verze
MSG_NOTTURNOFF,Nevypínat
MSG_PASSLOCK_PASS_CANCEL,Nastavení hesla bylo zrušeno
MSG_PASSLOCK_PASS_CANCEL_2,
MSG_PASSLOCK_PASS_RESET,Heslo bylo resetováno
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Režim resetování hesla
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Heslo bylo zadáno
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Tisk…
MSG_PROCESSING,Zpracování…
MSG_RECORDING,Nahrávání…
MSG_RECORD_MS,Nahrávání na Memory Stick
MSG_RECOVER,Obnova dat
MSG_RECOVERINGFILE,Probíhá obnova souboru
MSG_RECOVERINGFILE_2,správy snímků…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Viz "instrukce k aktualizaci
MSG_SEE_SOFTWAREUPDATE_INST_2,softwaru"
MSG_SMILEDEMO_GUIDE,Úsměv bude zachycen automaticky
MSG_SMILEDEMO_PROCESSING,Demonstrace snímání úsměvu
MSG_SMILESHUTTER_PROCESSING,Detekuje úsměv
MSG_SMILE_END1,Počet fotografií
MSG_SOFTWAREUPDATE,Aktualizace soft.
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Spouštění sítě…
MSG_START_BROWSER,Spouštění prohlížeče…
MSG_TOUCH_X_CENTER,Dotkněte se středu značky "×"
MSG_TVOUT,Probíhá výstup do televizoru…
MSG_USBMENU,Zapněte [MENU]
PASSLOCK_PASS_CLEAR,Zadejte kód pro resetování
PASSLOCK_PASS_INPUT,Zadejte heslo
PASSLOCK_PASS_REINPUT,Znovu zadejte heslo
PASSLOCK_PASS_SET,Nastavení hesla
PBMENU_ALBUM_GUIDE,Vrátit do alba
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Pozadí
PBMENU_BLOG_GUIDE,Zmenšit velikost snímku
PBMENU_BLOG_GUIDE_2,a uložit jako nový snímek
PBMENU_DATEALL,Všechny snímky z období
PBMENU_DATEALL_CLEAR,Odstranit vše z období
PBMENU_DATEALL_ENTRY,Přidat vše z období
PBMENU_DATEALL_SET,Nastavit vše z období
PBMENU_DATELIST,Seznam z období
PBMENU_DATELIST_GUIDE,Vybrat datum pro prohlížení
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Vymazat
PBMENU_DELETE_ALL_GUIDE,Vymazat všechny snímky
PBMENU_DELETE_ALL_GUIDE_2,v této složce
PBMENU_DELETE_DATEALL_GUIDE,Vymazat všechny snímky
PBMENU_DELETE_DATEALL_GUIDE_2,z tohoto období
PBMENU_DELETE_EVENTALL_GUIDE,Vymazat všechny snímky
PBMENU_DELETE_EVENTALL_GUIDE_2,z této události
PBMENU_DELETE_SELECT_GUIDE,Vymazání více vybraných
PBMENU_DELETE_SELECT_GUIDE_2,snímků
PBMENU_DELETE_SINGLE_GUIDE,Vymazání snímku
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Zrušit značky tisku pro
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,všechny snímky ve složce
PBMENU_DPOF_ALL_SET_GUIDE,Dodat značky tisku pro
PBMENU_DPOF_ALL_SET_GUIDE_2,všechny snímky ve složce
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Zrušit značky tisku pro
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,všechny snímky v tomto datu
PBMENU_DPOF_DATEALL_SET_GUIDE,Dodat značky tisku pro
PBMENU_DPOF_DATEALL_SET_GUIDE_2,všechny snímky v tomto datu
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Zrušit značky tisk pro
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,všechny sn. z této události
PBMENU_DPOF_EVENTALL_SET_GUIDE,Dodat značky tisk pro
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,všechny sn.  z této události
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Zrušit značky tisku pro
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,všechny snímky ve skupině
PBMENU_DPOF_FAVALL_SET_GUIDE,Dodat značky tisku pro
PBMENU_DPOF_FAVALL_SET_GUIDE_2,všechny snímky ve skupině
PBMENU_DPOF_SELECT_GUIDE,Zap. /vyp. značky tisku
PBMENU_DPOF_SELECT_GUIDE_2,na více zvolených snímcích
PBMENU_DPOF_SINGLE_GUIDE,Zap. /vyp. značky tisku
PBMENU_DPOF_SINGLE_GUIDE_2,na zvoleném snímku
PBMENU_EDIT,Retuš
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mailům
PBMENU_EDIT_BW,Částečná barva
PBMENU_EDIT_BW_GUIDE,Kolem zvoleného bodu
PBMENU_EDIT_BW_GUIDE_2,monochromaticky
PBMENU_EDIT_CROSS,Paprskový filtr
PBMENU_EDIT_CROSS_GUIDE,Dodat efekt paprsků k jasným
PBMENU_EDIT_CROSS_GUIDE_2,bodům snímku
PBMENU_EDIT_FISHEYE,Rybí oko
PBMENU_EDIT_FISHEYE_GUIDE,Dodá efekt rybího oka
PBMENU_EDIT_FISHEYE_GUIDE_2,kolem zvoleného bodu
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Rozmazat okolo
PBMENU_EDIT_RADIATION_GUIDE,Kolem zvoleného bodu
PBMENU_EDIT_RADIATION_GUIDE_2,snímku paprsčitě rozmazat
PBMENU_EDIT_REDEYE,Korekce červených očí
PBMENU_EDIT_REDEYE_GUIDE,Odstraní červené oči
PBMENU_EDIT_REDEYE_GUIDE_2,způsobené bleskem
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Rozmazat a zamlžit okolí
PBMENU_EDIT_RETRO2_GUIDE_2,pro nostalgický efekt
PBMENU_EDIT_SHARPFOUCS,Neostrá místa
PBMENU_EDIT_SHARPFOUCS_GUIDE,Zaostří snímek kolem
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,zvoleného bodu
PBMENU_EDIT_SMILE,Úsměvy
PBMENU_EDIT_SMILE_GUIDE,Upravuje obličeje tak,
PBMENU_EDIT_SMILE_GUIDE_2,aby se usmívaly
PBMENU_EDIT_SOFTFOUCS,Měkké ostření
PBMENU_EDIT_SOFTFOUCS_GUIDE,Rozmazání okolí kolem
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,zvoleného bodu
PBMENU_EDIT_TRIMMING,Ořezat
PBMENU_EDIT_TRIMMING_GUIDE,Ořezání snímků pro
PBMENU_EDIT_TRIMMING_GUIDE_2,odstranění nežádoucích částí
PBMENU_EVENTALL,Vše z události
PBMENU_EVENTALL_CLEAR,Odstranit vše z této události
PBMENU_EVENTALL_ENTRY,Přidat vše z události
PBMENU_EVENTALL_SET,Nastavit vše z této události
PBMENU_EVENTLIST,Seznam událostí
PBMENU_EVENTLIST_GUIDE,Vybrat událost pro prohlížení
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,Oblíbené
PBMENU_FAV1,Oblíbené 1
PBMENU_FAV2,Oblíbené 2
PBMENU_FAV3,Oblíbené 3
PBMENU_FAV4,Oblíbené 4
PBMENU_FAV5,Oblíbené 5
PBMENU_FAV6,Oblíbené 6
PBMENU_FAVALL,Vše v Oblíbených
PBMENU_FAVALL_CLEAR,Odstranit vše v Oblíbených
PBMENU_FAVALL_ENTRY,Přidat vše z Oblíbených
PBMENU_FAVALL_SET,Nastavit vše v této skupině
PBMENU_FAV_ALL_CLEAR_GUIDE,Odstranit všechny snímky
PBMENU_FAV_ALL_CLEAR_GUIDE_2,z Oblíbených
PBMENU_FAV_CLEAR,Odstranit Oblíbené
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Odstranit všechny snímky
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,v tomto období z Oblíbených
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Odstranit všechny snímky
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,z této události z Oblíbených
PBMENU_FAV_ENTRY,Přidat do Oblíbených
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Přidat všechny snímky z
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,tohoto období do Oblíbených
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Přidat všechny snímky z této
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,události do Oblíbených
PBMENU_FAV_SELECT_GUIDE,Přidat/odstranit vybrané
PBMENU_FAV_SELECT_GUIDE_2,snímky z/do Oblíbených
PBMENU_FAV_SET,Přidat/odstranit Oblíbené
PBMENU_FAV_SINGLE_GUIDE,Přidat/odstranit tento
PBMENU_FAV_SINGLE_GUIDE_2,snímek z/do Oblíbených
PBMENU_FOLDERALL,Vše ve složce
PBMENU_FOLDERALL_CLEAR,Odstranit vše v této složce
PBMENU_FOLDERALL_ENTRY,Přidat vše ve složce
PBMENU_FOLDERALL_SET,Nastavit vše v této složce
PBMENU_FOLDERJUMP,Výběr složky
PBMENU_FRAME,SnÍmek
PBMENU_HDTV_GUIDE,Ořezat snímek na vel. 16:9
PBMENU_HDTV_GUIDE_2,a uložit jako nový snímek
PBMENU_IMAGESAVE,Uložit jako snímek
PBMENU_MULTIPLEIMAGES,Více snímků
PBMENU_MULTIPLEPAGESAVE,Vybrat stránky a uložit
PBMENU_MULTIRESIZE,Různé změny velikosti
PBMENU_PAGESAVE,Uložit tuto stránku
PBMENU_PAINT,Kresba
PBMENU_PAINT_GUIDE,Přidá na snímek kresbu,
PBMENU_PAINT_GUIDE_2,značku nebo rámeček
PBMENU_PBFOLDER_GUIDE,Vybrat složku pro přehrávání
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,Tisk všech snímků ve složce
PBMENU_PRINT_ALL_GUIDE_2,
PBMENU_PRINT_DATEALL_GUIDE,Vytisknout všechny snímky
PBMENU_PRINT_DATEALL_GUIDE_2,z tohoto období
PBMENU_PRINT_EVENTALL_GUIDE,Vytisknout všechny snímky
PBMENU_PRINT_EVENTALL_GUIDE_2,z této události
PBMENU_PRINT_FAVALL_GUIDE,Vytisknout všechny snímky
PBMENU_PRINT_FAVALL_GUIDE_2,z této skupiny Oblíbených
PBMENU_PRINT_SELECT_GUIDE,Tisk více zvolených snímků
PBMENU_PRINT_SELECT_GUIDE_2,
PBMENU_PRINT_SINGLE_GUIDE,Tisk snímků
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Chránit
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Vypnout ochranu snímku pro
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,všechny snímky ve složce
PBMENU_PROTECT_ALL_SET_GUIDE,Zapnout ochranu snímku pro
PBMENU_PROTECT_ALL_SET_GUIDE_2,všechny snímky ve složce
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Vypnout ochranu pro
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,všechny snímky z tohoto data
PBMENU_PROTECT_DATEALL_SET_GUIDE,Zapnout ochranu pro
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,všechny snímky z tohoto data
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Vypnout ochranu snímku
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,pro vše z této události
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Zapnout ochranu snímku
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,pro vše z této události
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Vypnout ochranu pro
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,snímky z této skupiny
PBMENU_PROTECT_FAVALL_SET_GUIDE,Zapnout ochranu pro
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,snímky z této skupiny
PBMENU_PROTECT_SELECT_GUIDE,Zapnutí/vypnutí ochrany
PBMENU_PROTECT_SELECT_GUIDE_2,pro více vybraných snímků
PBMENU_PROTECT_SINGLE_GUIDE,Ochrana snímku
PBMENU_PROTECT_SINGLE_GUIDE_2,zapnuta/vypnuta
PBMENU_REFINE,Roztřídit podle obličejů
PBMENU_REFINE_BABY,Mimina
PBMENU_REFINE_BABY_GUIDE,Najde a zobrazí snímky
PBMENU_REFINE_BABY_GUIDE_2,s miminky
PBMENU_REFINE_CHILD,Děti
PBMENU_REFINE_CHILD_GUIDE,Najde a zobrazí snímky
PBMENU_REFINE_CHILD_GUIDE_2,s obličeji dětí
PBMENU_REFINE_CLEAR_GUIDE,Zobrazí všechny snímky
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Všichni lidé
PBMENU_REFINE_FACE_GUIDE,Najde a zobrazí snímky
PBMENU_REFINE_FACE_GUIDE_2,s lidskými obličeji
PBMENU_REFINE_SMILE,Úsměvy
PBMENU_REFINE_SMILE_GUIDE,Najde a zobrazí snímky
PBMENU_REFINE_SMILE_GUIDE_2,s usmívajícími se obličeji
PBMENU_ROTATE,Otočit
PBMENU_ROTATE_GUIDE,Otáčení snímků
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Uložit všechny stránky sešitu
PBMENU_SCRAPBOOKALL_GUIDE,Uložit všechny stránky
PBMENU_SCRAPBOOKALL_GUIDE_2,Sešitu jako snímky
PBMENU_SHARE_CLEAR,Odstranit Sdílení
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Odstranit všechny snímky
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,v tomto období ze Sdílení
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Odstranit všechny snímky
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,z této události ze Sdílení
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Odstranit všechny snímky
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,z této skupiny ze Sdílení
PBMENU_SHARE_ENTRY,Přidat do Sdílení
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Přidat všechny snímky
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,z tohoto období do Sdílení
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Přidat všechny snímky
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,z této události do Sdílení
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Přidat všechny snímky
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,z této skupiny do Sdílení
PBMENU_SHARE_SELECT_GUIDE,Přidat/odstranit vybrané
PBMENU_SHARE_SELECT_GUIDE_2,snímky z/do Sdílení
PBMENU_SHARE_SET,Přidat/odstranit Sdílení
PBMENU_SHARE_SINGLE_GUIDE,Přidat/odstranit tento
PBMENU_SHARE_SINGLE_GUIDE_2,snímek z/do Sdílení
PBMENU_SLIDESHOW_GUIDE,Automatické přehrávání
PBMENU_SLIDESHOW_GUIDE_2,s hudbou a efekty
PBMENU_THISIMAGE,Tento snímek
PBMENU_THISPAGE_GUIDE,Uložit tento snímek
PBMENU_THISPAGE_GUIDE_2,stránky Sešitu
PBMENU_VIEWSELECT,Režim prohlížení
PBMENU_VOLUMESETTINGS,Nastavení hlasitosti
PBMENU_VOLUME_GUIDE,Upraví hlasitost při
PBMENU_VOLUME_GUIDE_2,přehrávání prezentace/videa
PBMENU_WIDEZOOM,Širokoúhlé zobraz.
PBMENU_WSCREEN_GUIDE,Ořezat snímek na velikost
PBMENU_WSCREEN_GUIDE_2,16:9 a zobrazit
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,Po 1/rámeček
PRINTMENU_1PICNOBORDER,Po 1/bez rámeč.
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,Po 2
PRINTMENU_3PICS,Po 3
PRINTMENU_4PICS,Po 4
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,Po 8
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Datum
PRINTMENU_DATE_A,Datum
PRINTMENU_DAYANDTIME,Den+čas
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Širokoúhlá velikost
PRINTMENU_INDEX,Přehled
PRINTMENU_INDEXPRINT,Snímek přehledu
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Layout
PRINTMENU_QUANTITY,Počet
PRINTMENU_SIZE,Velikost
SAVE,Uložit
SETUP_AFILLUMINATOR,Iluminátor AF
SETUP_AFILLUMINATOR_GUIDE2,Doplňkové světlo pro ostření
SETUP_AFILLUMINATOR_GUIDE2_2,
SETUP_AFMODE,Režim AF
SETUP_AFMODE_GUIDE2,Nastavení pro auto ostření
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Autom. Prohlížení
SETUP_AUTOREVIEW_GUIDE2,Prohlédnout snímky 2 s
SETUP_AUTOREVIEW_GUIDE2_2,po pořízení
SETUP_BEEP,Pípnutí
SETUP_BEEP_GUIDE2,Nastavení pípnutí
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Změna hudby prezentace
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Vymazat všechnu hudbu
SETUP_BGMTOOL_FORMAT_GUIDE2_2,prezentace
SETUP_BGM_DOWNLOAD,Stáhnout hudbu
SETUP_BGM_FORMAT,Formát hudby
SETUP_CALIBRATION,Kalibrace
SETUP_CAM1,Nastavení pro záběr 1
SETUP_CAM2,Nastavení pro záběr 2
SETUP_CHANGERECFOLDER,Změna nahr. složky
SETUP_CLOCK_GUIDE2,Upravit datum a čas
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Nastavení výstupu komponent
SETUP_COMPONENT_GUIDE2_2,
SETUP_CONTROLGUIDE,Průvodce řízením
SETUP_CONTROLGUIDE_GUIDE,Nastavení průvodce řízení
SETUP_CONVERSION_GUIDE2,Vybrat předsádku
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopírovat
SETUP_CREATERECFOLDER,Tvorba nahr. složky
SETUP_DEMOMODE,Režim demo
SETUP_DEMOMODE_GUIDE,Nastavit režim demo
SETUP_DEMOMODE_GUIDE_2,na zapnuto
SETUP_DIGITALZOOM,Digitál. zoom
SETUP_DIGITALZOOM_PRECISION,Přesný
SETUP_DIGITALZOOM_SMART,Smart
SETUP_DIRECTIONJUDGE,Autom. Orient.
SETUP_DIRECTIONJUDGE_GUIDE2,Určit orientaci a uložit
SETUP_DIRECTIONJUDGE_GUIDE2_2,
SETUP_DISP,Nastavení displeje
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Jasný
SETUP_DISP_BRIGHTNESS,Jas LCD
SETUP_DISP_BRIGHTNESSSET,Jas
SETUP_DISP_HISTOGRAMSET,Histogram
SETUP_DISP_IMAGEONLY,Jen snímek
SETUP_DISP_INDEX,Nastavení přehledu snímků
SETUP_DISP_MSG_GRAPH_OFF,Není zobrazen graf
SETUP_DISP_MSG_GRAPH_ON,Zobrazit jas snímku v grafu
SETUP_DISP_MSG_ICON,Zobrazí jen op. tlačítka
SETUP_DISP_MSG_IMAGE,Zobrazí jen snímek
SETUP_DISP_MSG_INFO,Zobrazí op. tlačítka a informace
SETUP_DISP_MSG_LIGHT_BRIGHT,Nastaví větší jas obrazovky
SETUP_DISP_MSG_LIGHT_NORMAL,Nastaví normální jas obrazovky
SETUP_DISP_MSG_THUMBNAIL_09,Zobrazí přehled 9 snímků
SETUP_DISP_MSG_THUMBNAIL_12,Zobrazí přehled 12 snímků
SETUP_DISP_MSG_THUMBNAIL_16,Zobrazí přehled 16 snímků
SETUP_DISP_MSG_THUMBNAIL_20,Zobrazí přehled 20 snímků
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Zobrazí snímky v původním poměru
SETUP_DISP_MSG_WIDEZOOMSET_ON,Zobrazí snímky na celou obrazovku
SETUP_DISP_OFF,Vyp.
SETUP_DISP_ON,Zap.
SETUP_DISP_OPT,Počet snímků
SETUP_DISP_PLAY,Nastavení zobraz. obraz. přehr.
SETUP_DISP_SHOOT,Nastavení zobraz. obraz. snímání
